Search_ID,User_ID,Search_Query,Recommended_Content,Clicked_Content,Recommendation_Score,Timestamp
SRCH00013471,224968,KDrama,CONT6328,CONT8857,0.61,2025-10-13 20:15:17
SRCH00013472,608753,Action Movies,CONT9378,CONT3778,0.96,2025-06-20 18:02:26
SRCH00013473,329217,KDrama,CONT8340,CONT3697,0.35,2025-07-04 10:09:33
SRCH00013474,128992,Comedy Shows,CONT4022,CONT7852,0.07,2026-02-03 14:28:23
SRCH00013475,811925,Comedy Shows,CONT8645,CONT9773,0.46,2025-06-10 11:20:00
SRCH00013476,967191,IPL,CONT7293,CONT6796,0.8,2025-12-04 13:13:25
SRCH00013477,241548,Sci-Fi,CONT1263,CONT9533,0.29,2025-09-05 23:18:17
SRCH00013478,829575,Comedy Shows,CONT4475,CONT9170,0.86,2025-12-20 13:48:47
SRCH00013479,170102,IPL,CONT3349,CONT6018,0.9,2026-05-27 08:31:29
SRCH00013480,441050,KDrama,CONT8538,CONT4974,0.77,2026-05-02 13:38:23
SRCH00013481,901949,Sci-Fi,CONT9125,CONT5602,0.35,2025-08-09 05:34:16
SRCH00013482,583574,Sci-Fi,CONT2909,CONT7378,0.38,2025-11-03 14:36:25
SRCH00013483,875846,Sci-Fi,CONT4771,CONT9588,0.59,2026-03-05 08:26:32
SRCH00013484,823438,KDrama,CONT4175,CONT1972,0.44,2026-02-02 18:38:58
SRCH00013485,242625,Sci-Fi,CONT5862,CONT3727,0.62,2026-04-08 03:15:31
SRCH00013486,941665,Sci-Fi,CONT1097,CONT3856,0.28,2026-02-08 17:18:53
SRCH00013487,177797,KDrama,CONT9988,CONT8032,0.03,2025-06-16 04:07:17
SRCH00013488,392947,Action Movies,CONT5302,CONT5957,0.72,2025-06-01 00:20:22
SRCH00013489,128858,Sci-Fi,CONT4090,CONT5156,0.14,2026-01-24 14:02:30
SRCH00013490,602692,KDrama,CONT2550,CONT8731,0.54,2025-10-09 03:54:22
SRCH00013491,691965,Sci-Fi,CONT5104,CONT9993,0.34,2025-07-30 13:57:32
SRCH00013492,482750,KDrama,CONT8032,CONT5208,0.87,2025-07-01 20:56:59
SRCH00013493,841684,IPL,CONT4903,CONT2622,0.07,2025-06-28 04:45:59
SRCH00013494,417919,Action Movies,CONT6062,CONT3653,0.24,2025-09-11 23:14:00
SRCH00013495,353051,IPL,CONT8479,CONT3034,0.27,2026-05-09 20:35:49
SRCH00013496,143811,Comedy Shows,CONT2326,CONT6885,0.34,2026-03-11 17:37:45
SRCH00013497,251456,KDrama,CONT7870,CONT6168,0.75,2026-04-14 10:17:32
SRCH00013498,394636,Comedy Shows,CONT9924,CONT8271,0.55,2026-04-19 22:03:45
SRCH00013499,691508,Action Movies,CONT5792,CONT6303,0.48,2026-04-07 12:37:16
SRCH00013500,860361,IPL,CONT7423,CONT9475,0.64,2026-04-11 16:24:05
SRCH00013501,519248,KDrama,CONT5946,CONT1309,0.96,2025-12-13 18:53:34
SRCH00013502,248066,IPL,CONT4123,CONT6716,0.84,2025-12-27 08:35:12
SRCH00013503,316354,KDrama,CONT3865,CONT7623,0.92,2026-03-23 23:49:05
SRCH00013504,926074,Sci-Fi,CONT9885,CONT9460,0.92,2025-06-18 00:35:04
SRCH00013505,584080,IPL,CONT8352,CONT9969,0.22,2025-07-22 21:42:29
SRCH00013506,614547,IPL,CONT9300,CONT4232,0.65,2025-07-25 05:08:26
SRCH00013507,598088,Comedy Shows,CONT4453,CONT1337,0.3,2026-02-01 15:20:06
SRCH00013508,853985,Sci-Fi,CONT5841,CONT5539,0.46,2025-10-02 16:41:58
SRCH00013509,816389,Action Movies,CONT9553,CONT1857,0.78,2025-11-15 05:46:07
SRCH00013510,347177,IPL,CONT6175,CONT2673,0.86,2025-11-19 06:04:19
SRCH00013511,832290,IPL,CONT6529,CONT1669,0.9,2026-03-16 09:27:03
SRCH00013512,249658,Comedy Shows,CONT5472,CONT1386,0.35,2026-04-06 01:54:04
SRCH00013513,852838,KDrama,CONT6287,CONT9921,0.43,2025-11-04 21:59:03
SRCH00013514,212487,IPL,CONT5509,CONT8371,0.29,2025-11-29 09:58:04
SRCH00013515,750882,IPL,CONT4849,CONT7794,0.38,2026-01-20 12:46:58
SRCH00013516,311199,Sci-Fi,CONT2853,CONT1654,0.83,2025-07-16 16:42:55
SRCH00013517,929731,IPL,CONT2077,CONT3469,0.6,2025-08-03 18:11:12
SRCH00013518,100070,KDrama,CONT4592,CONT7718,0.29,2026-03-03 21:28:54
SRCH00013519,652057,Comedy Shows,CONT8880,CONT6215,0.15,2026-04-25 06:24:56
SRCH00013520,782248,Comedy Shows,CONT6727,CONT4832,0.45,2025-09-12 07:59:29
SRCH00013521,460128,Sci-Fi,CONT1877,CONT7305,0.97,2026-04-01 12:00:50
SRCH00013522,119047,Action Movies,CONT4560,CONT2541,0.81,2026-02-03 18:01:53
SRCH00013523,556592,Action Movies,CONT6461,CONT8399,0.9,2025-06-19 04:45:07
SRCH00013524,170871,IPL,CONT7327,CONT6860,0.47,2025-09-02 19:26:34
SRCH00013525,468830,Action Movies,CONT3968,CONT9625,0.95,2025-12-26 21:29:07
SRCH00013526,839097,Sci-Fi,CONT8662,CONT9599,0.39,2026-01-22 00:36:15
SRCH00013527,882790,IPL,CONT1624,CONT2414,0.54,2025-07-29 17:22:54
SRCH00013528,487647,Sci-Fi,CONT4077,CONT9046,0.7,2026-04-07 10:19:35
SRCH00013529,482797,Comedy Shows,CONT8822,CONT7522,0.8,2025-09-04 16:02:20
SRCH00013530,800554,Sci-Fi,CONT9780,CONT7711,0.32,2026-04-20 22:23:46
SRCH00013531,572444,KDrama,CONT2412,CONT8617,0.96,2025-07-13 21:01:20
SRCH00013532,904312,Sci-Fi,CONT9829,CONT4056,0.95,2025-09-10 06:21:28
SRCH00013533,266314,Sci-Fi,CONT3734,CONT2421,0.46,2025-07-02 08:33:13
SRCH00013534,747864,Comedy Shows,CONT5352,CONT9370,0.21,2025-10-29 11:42:08
SRCH00013535,242389,KDrama,CONT7686,CONT9785,0.05,2025-12-20 16:29:00
SRCH00013536,331555,IPL,CONT9102,CONT5819,0.52,2025-07-09 22:40:10
SRCH00013537,693272,KDrama,CONT7785,CONT1842,0.73,2025-07-31 22:00:22
SRCH00013538,566013,Sci-Fi,CONT5154,CONT3341,0.34,2026-03-24 01:16:33
SRCH00013539,444679,KDrama,CONT1231,CONT1851,0.71,2025-09-08 11:49:44
SRCH00013540,363853,Sci-Fi,CONT5485,CONT5458,0.47,2026-02-15 10:58:36
SRCH00013541,415994,KDrama,CONT8487,CONT8376,0.01,2025-09-16 20:05:16
SRCH00013542,863818,Comedy Shows,CONT3643,CONT3333,0.91,2026-05-05 01:19:36
SRCH00013543,313807,Comedy Shows,CONT1964,CONT4755,0.97,2026-02-21 13:09:48
SRCH00013544,563013,IPL,CONT9194,CONT4707,0.68,2025-09-02 12:59:38
SRCH00013545,430437,Sci-Fi,CONT2584,CONT3250,0.54,2025-07-05 23:59:30
SRCH00013546,753393,IPL,CONT1619,CONT9745,0.91,2025-10-11 17:57:49
SRCH00013547,478758,Action Movies,CONT4772,CONT4080,0.49,2026-04-03 14:06:06
SRCH00013548,411814,Sci-Fi,CONT9868,CONT2794,0.09,2025-12-27 05:24:38
SRCH00013549,241924,Comedy Shows,CONT5128,CONT1390,0.87,2025-11-25 15:02:41
SRCH00013550,318417,Action Movies,CONT6962,CONT4656,0.05,2025-08-27 14:06:50
SRCH00013551,981488,Comedy Shows,CONT7530,CONT4996,0.82,2026-05-02 15:50:48
SRCH00013552,442512,Sci-Fi,CONT1414,CONT2180,0.31,2025-11-27 22:45:10
SRCH00013553,187213,Comedy Shows,CONT9847,CONT5317,0.75,2025-07-10 07:11:22
SRCH00013554,926135,KDrama,CONT8581,CONT4467,0.14,2025-07-25 12:58:49
SRCH00013555,444810,Sci-Fi,CONT8705,CONT7999,0.01,2025-06-02 19:57:29
SRCH00013556,141464,Action Movies,CONT1882,CONT2818,0.26,2026-03-22 13:44:32
SRCH00013557,192582,KDrama,CONT6531,CONT7660,0.23,2025-10-20 01:00:48
SRCH00013558,566173,KDrama,CONT6005,CONT4963,0.47,2026-01-26 22:32:55
SRCH00013559,759638,Sci-Fi,CONT8622,CONT7048,0.37,2026-04-13 22:42:12
SRCH00013560,994318,IPL,CONT7271,CONT3202,0.09,2026-02-10 23:22:39
SRCH00013561,946041,IPL,CONT9639,CONT9089,0.54,2025-08-10 02:30:22
SRCH00013562,729397,Action Movies,CONT1618,CONT3767,0.59,2026-01-11 23:48:34
SRCH00013563,181736,IPL,CONT2755,CONT9416,0.19,2025-11-22 10:00:26
SRCH00013564,886829,Sci-Fi,CONT3696,CONT3863,0.09,2025-07-26 01:19:00
SRCH00013565,535160,Comedy Shows,CONT3644,CONT4678,0.01,2025-12-27 00:53:15
SRCH00013566,700457,Action Movies,CONT8699,CONT1170,0.98,2026-02-10 21:46:42
SRCH00013567,561664,Comedy Shows,CONT1898,CONT4926,0.36,2025-11-10 09:56:26
SRCH00013568,964331,Action Movies,CONT1832,CONT9225,0.5,2025-06-27 14:48:18
SRCH00013569,939203,Comedy Shows,CONT6571,CONT6180,0.91,2025-12-14 16:55:55
SRCH00013570,831235,IPL,CONT3299,CONT1698,0.65,2026-04-04 13:33:52
SRCH00013571,939288,Comedy Shows,CONT3232,CONT8161,0.51,2025-11-23 14:45:44
SRCH00013572,405960,Comedy Shows,CONT8958,CONT8866,0.49,2026-01-07 10:18:57
SRCH00013573,515399,KDrama,CONT8923,CONT6653,0.26,2025-06-27 03:34:43
SRCH00013574,156534,KDrama,CONT2640,CONT1302,0.03,2025-11-08 23:43:00
SRCH00013575,252406,IPL,CONT5442,CONT7989,0.79,2025-06-12 18:39:11
SRCH00013576,873114,Comedy Shows,CONT8515,CONT5725,0.32,2026-02-21 15:50:52
SRCH00013577,529604,IPL,CONT3672,CONT5402,0.99,2025-11-01 11:35:41
SRCH00013578,310943,Sci-Fi,CONT4431,CONT5356,0.16,2026-03-10 15:53:55
SRCH00013579,890755,KDrama,CONT1330,CONT4747,0.0,2026-04-19 08:07:59
SRCH00013580,863610,IPL,CONT1257,CONT5799,0.36,2026-04-07 04:22:46
SRCH00013581,494972,IPL,CONT8055,CONT6708,0.76,2026-03-28 19:23:19
SRCH00013582,748068,IPL,CONT2408,CONT9129,0.42,2025-09-17 19:34:11
SRCH00013583,204758,Comedy Shows,CONT4447,CONT9038,0.43,2026-01-18 19:21:17
SRCH00013584,899085,Action Movies,CONT2755,CONT9317,0.15,2025-06-16 06:46:16
SRCH00013585,889326,Comedy Shows,CONT7874,CONT5294,0.52,2025-08-16 17:29:25
SRCH00013586,703002,Comedy Shows,CONT2805,CONT2400,0.92,2026-01-09 16:52:14
SRCH00013587,746642,Sci-Fi,CONT7185,CONT3618,0.49,2026-01-20 00:44:08
SRCH00013588,573653,Sci-Fi,CONT6845,CONT6891,0.58,2025-11-24 19:50:34
SRCH00013589,592025,IPL,CONT3704,CONT3013,0.34,2025-11-30 07:04:25
SRCH00013590,140754,Comedy Shows,CONT8225,CONT3637,0.85,2025-09-15 16:58:20
SRCH00013591,876983,Sci-Fi,CONT9815,CONT1663,0.44,2026-03-12 09:24:43
SRCH00013592,493447,IPL,CONT6631,CONT6024,0.43,2025-08-04 11:25:33
SRCH00013593,688191,Comedy Shows,CONT1318,CONT1655,0.94,2025-10-05 16:52:32
SRCH00013594,696774,Action Movies,CONT1071,CONT7452,0.37,2026-02-19 05:24:11
SRCH00013595,709225,Sci-Fi,CONT4502,CONT8909,0.9,2026-05-23 21:30:21
SRCH00013596,415263,Sci-Fi,CONT1539,CONT2125,0.74,2026-01-23 04:40:52
SRCH00013597,578583,Sci-Fi,CONT7153,CONT3273,0.43,2026-04-16 19:19:32
SRCH00013598,775186,Comedy Shows,CONT9458,CONT9557,0.5,2026-02-15 02:49:08
SRCH00013599,527357,IPL,CONT3521,CONT5596,0.19,2025-08-30 03:23:36
SRCH00013600,251351,IPL,CONT2816,CONT1996,0.18,2025-09-06 06:12:18
SRCH00013601,375368,KDrama,CONT5883,CONT6464,0.98,2025-07-17 21:27:23
SRCH00013602,530816,KDrama,CONT1054,CONT1932,0.11,2025-10-28 19:08:22
SRCH00013603,856039,KDrama,CONT2767,CONT5115,0.29,2025-06-25 15:49:46
SRCH00013604,397850,Sci-Fi,CONT2245,CONT9105,0.35,2025-09-17 08:43:01
SRCH00013605,627979,Comedy Shows,CONT5671,CONT7446,0.26,2026-04-19 18:01:04
SRCH00013606,998707,Action Movies,CONT5019,CONT5735,0.37,2025-10-02 06:49:59
SRCH00013607,224367,Sci-Fi,CONT2366,CONT2863,0.28,2025-07-19 05:30:32
SRCH00013608,568654,Comedy Shows,CONT1394,CONT2042,0.33,2026-02-13 11:52:04
SRCH00013609,433569,Comedy Shows,CONT9579,CONT7681,0.96,2026-04-30 23:50:53
SRCH00013610,778212,IPL,CONT4835,CONT8695,0.95,2025-12-05 10:17:07
SRCH00013611,810189,Comedy Shows,CONT5116,CONT8783,0.75,2025-12-28 01:38:03
SRCH00013612,481627,Comedy Shows,CONT4049,CONT8947,0.05,2026-03-30 12:35:45
SRCH00013613,647079,Comedy Shows,CONT5678,CONT9715,0.56,2025-12-20 15:24:16
SRCH00013614,166990,IPL,CONT9879,CONT8361,0.13,2026-02-14 09:12:03
SRCH00013615,287001,Sci-Fi,CONT2721,CONT8372,0.42,2026-02-25 15:25:00
SRCH00013616,500249,KDrama,CONT2214,CONT7684,0.35,2025-11-29 16:37:24
SRCH00013617,642053,Sci-Fi,CONT9537,CONT7694,0.9,2025-09-15 10:59:00
SRCH00013618,634661,Action Movies,CONT5927,CONT7594,0.0,2026-05-02 14:13:34
SRCH00013619,743140,Comedy Shows,CONT4552,CONT5439,0.27,2026-05-08 10:40:23
SRCH00013620,467754,IPL,CONT4208,CONT9073,0.13,2025-11-13 02:53:56
SRCH00013621,954979,Comedy Shows,CONT4871,CONT5320,0.1,2026-05-04 02:31:22
SRCH00013622,469098,Action Movies,CONT8497,CONT1013,0.52,2026-05-19 00:12:27
SRCH00013623,254784,Comedy Shows,CONT7109,CONT5087,0.41,2025-11-18 16:51:02
SRCH00013624,828636,IPL,CONT4611,CONT9889,0.89,2026-04-19 07:06:00
SRCH00013625,907482,Sci-Fi,CONT1023,CONT6050,0.18,2025-10-28 19:22:43
SRCH00013626,318768,Action Movies,CONT7498,CONT3413,0.25,2025-08-12 09:38:31
SRCH00013627,912324,KDrama,CONT3480,CONT6727,0.35,2025-12-31 01:49:17
SRCH00013628,111457,Action Movies,CONT3391,CONT9951,0.85,2026-01-22 13:47:35
SRCH00013629,879787,Comedy Shows,CONT1320,CONT4006,0.34,2025-07-02 23:27:02
SRCH00013630,564633,Action Movies,CONT1574,CONT1972,0.24,2025-07-23 03:28:17
SRCH00013631,464832,Comedy Shows,CONT5910,CONT3052,0.53,2025-08-16 11:01:47
SRCH00013632,293398,KDrama,CONT4164,CONT6127,0.21,2026-04-22 13:36:09
SRCH00013633,472378,IPL,CONT8567,CONT5900,0.77,2025-07-17 12:39:15
SRCH00013634,404775,Action Movies,CONT9643,CONT2295,0.01,2026-05-19 20:04:24
SRCH00013635,609898,Comedy Shows,CONT2478,CONT5850,0.2,2026-03-21 23:55:11
SRCH00013636,691364,KDrama,CONT4657,CONT3046,0.23,2026-03-13 06:40:11
SRCH00013637,463673,KDrama,CONT9719,CONT9809,0.04,2025-09-30 21:45:03
SRCH00013638,570146,Sci-Fi,CONT6338,CONT7470,0.57,2026-02-03 18:22:26
SRCH00013639,997206,KDrama,CONT3024,CONT7495,0.88,2025-08-11 18:11:47
SRCH00013640,837172,Action Movies,CONT1192,CONT9488,0.17,2026-01-02 07:23:45
SRCH00013641,803436,IPL,CONT3806,CONT9141,0.04,2025-06-04 23:24:23
SRCH00013642,496387,Sci-Fi,CONT5301,CONT9581,0.53,2026-03-21 05:07:20
SRCH00013643,572532,KDrama,CONT5615,CONT2875,0.88,2025-06-11 19:39:18
SRCH00013644,626458,Comedy Shows,CONT8201,CONT1508,0.7,2026-04-10 15:16:56
SRCH00013645,227818,Sci-Fi,CONT6793,CONT1965,0.63,2025-12-12 21:50:26
SRCH00013646,928413,Sci-Fi,CONT8780,CONT2791,0.44,2026-04-30 05:13:59
SRCH00013647,955443,Action Movies,CONT5475,CONT1582,0.9,2026-02-15 19:23:59
SRCH00013648,990673,Sci-Fi,CONT1441,CONT4526,0.17,2025-08-07 16:10:42
SRCH00013649,991566,IPL,CONT7379,CONT4140,0.9,2026-01-14 19:42:47
SRCH00013650,249824,IPL,CONT8274,CONT5771,0.66,2025-09-29 07:05:46
SRCH00013651,542295,Sci-Fi,CONT2499,CONT9639,0.94,2025-06-25 11:09:49
SRCH00013652,501833,KDrama,CONT6106,CONT2020,0.69,2025-06-29 10:24:55
SRCH00013653,140114,Comedy Shows,CONT1157,CONT9150,0.78,2026-01-14 04:17:19
SRCH00013654,576038,KDrama,CONT6296,CONT6032,0.42,2025-08-25 10:45:11
SRCH00013655,706316,Comedy Shows,CONT1808,CONT8843,0.15,2025-10-18 12:59:45
SRCH00013656,499031,KDrama,CONT7463,CONT1935,0.88,2025-11-21 19:19:05
SRCH00013657,270272,Action Movies,CONT3276,CONT2038,0.64,2026-02-27 05:35:08
SRCH00013658,144818,Comedy Shows,CONT7608,CONT3804,0.74,2026-05-03 21:24:13
SRCH00013659,185292,KDrama,CONT9461,CONT8550,0.58,2025-10-19 07:47:40
SRCH00013660,301217,Action Movies,CONT9900,CONT9784,0.59,2025-07-17 13:29:50
SRCH00013661,717383,IPL,CONT6789,CONT6991,0.09,2025-10-05 22:50:19
SRCH00013662,396089,Action Movies,CONT1895,CONT1499,0.61,2025-06-09 20:46:35
SRCH00013663,577796,Sci-Fi,CONT2982,CONT2327,0.41,2025-07-06 23:35:35
SRCH00013664,452498,Comedy Shows,CONT8818,CONT5873,0.4,2025-07-18 22:03:05
SRCH00013665,370306,Action Movies,CONT7416,CONT6551,0.53,2026-04-19 02:42:43
SRCH00013666,980953,Action Movies,CONT5170,CONT8174,0.9,2025-10-19 13:34:40
SRCH00013667,393541,Sci-Fi,CONT6914,CONT6827,0.48,2026-02-26 00:13:31
SRCH00013668,657014,Sci-Fi,CONT5087,CONT2162,0.3,2025-06-04 14:16:37
SRCH00013669,135144,Comedy Shows,CONT5319,CONT2629,0.24,2025-11-12 18:11:43
SRCH00013670,291782,Action Movies,CONT5722,CONT7242,0.97,2026-02-05 11:26:26
SRCH00013671,258376,IPL,CONT6944,CONT5204,0.14,2025-06-02 17:06:45
SRCH00013672,832370,Sci-Fi,CONT7130,CONT8119,1.0,2025-10-10 05:03:45
SRCH00013673,341094,KDrama,CONT5857,CONT4788,0.78,2026-03-10 04:27:16
SRCH00013674,279484,IPL,CONT9335,CONT2304,0.18,2025-06-16 00:28:17
SRCH00013675,713833,KDrama,CONT8417,CONT1824,0.93,2025-11-17 18:55:25
SRCH00013676,879959,IPL,CONT1922,CONT4920,0.93,2026-02-13 20:38:27
SRCH00013677,481809,KDrama,CONT6783,CONT1975,0.09,2026-05-10 14:14:50
SRCH00013678,276807,Action Movies,CONT9894,CONT9610,0.02,2025-09-10 03:55:15
SRCH00013679,683815,Action Movies,CONT9536,CONT2577,0.38,2026-02-27 14:55:01
SRCH00013680,207554,Comedy Shows,CONT1682,CONT3761,0.87,2025-08-08 05:30:16
SRCH00013681,531639,Comedy Shows,CONT9701,CONT5929,0.25,2026-01-21 14:59:16
SRCH00013682,802179,Comedy Shows,CONT6134,CONT9376,0.54,2026-01-09 17:15:56
SRCH00013683,495762,Action Movies,CONT7431,CONT5869,0.69,2025-09-06 19:45:07
SRCH00013684,390065,KDrama,CONT2488,CONT4057,0.44,2025-12-20 16:29:55
SRCH00013685,629629,Comedy Shows,CONT6661,CONT7270,0.33,2026-03-10 14:00:09
SRCH00013686,761626,IPL,CONT1919,CONT3058,0.37,2025-11-13 07:31:21
SRCH00013687,211295,Sci-Fi,CONT5037,CONT2208,0.11,2026-03-19 05:58:05
SRCH00013688,478697,Action Movies,CONT6494,CONT2063,0.51,2025-10-29 11:35:12
SRCH00013689,972078,IPL,CONT4256,CONT2069,0.72,2025-09-05 23:22:14
SRCH00013690,838485,Action Movies,CONT5431,CONT6142,0.32,2025-08-01 10:56:11
SRCH00013691,674370,KDrama,CONT6628,CONT6010,0.59,2025-12-08 01:27:24
SRCH00013692,299766,Comedy Shows,CONT6275,CONT6867,0.22,2025-06-14 10:15:17
SRCH00013693,594070,Comedy Shows,CONT5013,CONT1115,0.95,2026-04-25 08:59:24
SRCH00013694,339799,Sci-Fi,CONT3334,CONT3104,0.3,2025-06-26 16:42:43
SRCH00013695,323540,IPL,CONT9761,CONT7034,0.62,2026-01-31 09:50:26
SRCH00013696,231213,Action Movies,CONT9255,CONT5181,0.37,2026-04-30 23:30:08
SRCH00013697,456856,Action Movies,CONT7792,CONT9174,0.82,2025-11-15 04:16:10
SRCH00013698,132094,Comedy Shows,CONT8657,CONT9008,0.24,2026-04-10 07:31:56
SRCH00013699,304752,Action Movies,CONT1863,CONT9642,0.55,2025-08-04 11:54:52
SRCH00013700,587407,KDrama,CONT5182,CONT1648,0.37,2026-01-17 05:24:52
SRCH00013701,716832,KDrama,CONT5498,CONT7965,0.98,2026-01-30 20:01:35
SRCH00013702,607790,Comedy Shows,CONT5275,CONT1232,0.92,2025-12-19 22:43:15
SRCH00013703,629804,Action Movies,CONT6184,CONT6893,0.5,2025-10-06 17:42:11
SRCH00013704,707456,Sci-Fi,CONT3465,CONT8580,0.46,2025-08-27 17:43:06
SRCH00013705,543602,Action Movies,CONT8513,CONT3435,1.0,2025-09-03 14:28:14
SRCH00013706,852605,IPL,CONT3448,CONT8412,0.78,2026-04-24 00:37:54
SRCH00013707,301021,Sci-Fi,CONT5106,CONT1389,0.21,2025-08-18 21:32:33
SRCH00013708,783878,KDrama,CONT2228,CONT7872,0.48,2025-11-22 05:28:35
SRCH00013709,493742,KDrama,CONT6767,CONT4345,0.91,2026-01-13 13:25:07
SRCH00013710,861851,Action Movies,CONT9554,CONT2429,0.48,2025-09-19 06:33:20
SRCH00013711,626320,Comedy Shows,CONT5235,CONT5310,0.99,2025-09-04 20:57:17
SRCH00013712,899486,KDrama,CONT9124,CONT6833,0.07,2026-02-20 15:17:20
SRCH00013713,542799,KDrama,CONT2480,CONT1525,0.81,2025-07-26 16:57:29
SRCH00013714,157729,Sci-Fi,CONT3845,CONT8004,0.02,2025-08-16 21:20:49
SRCH00013715,260537,Action Movies,CONT9124,CONT7749,0.36,2025-12-04 18:34:01
SRCH00013716,180846,IPL,CONT4953,CONT5872,0.41,2025-11-23 15:26:06
SRCH00013717,474302,Sci-Fi,CONT8065,CONT4264,0.91,2025-09-25 17:20:58
SRCH00013718,744003,Action Movies,CONT7500,CONT2558,0.64,2026-04-01 05:41:45
SRCH00013719,861587,Action Movies,CONT7370,CONT7626,0.9,2025-11-03 00:03:04
SRCH00013720,573972,Action Movies,CONT9111,CONT6572,0.59,2025-11-17 14:17:05
SRCH00013721,955122,IPL,CONT2062,CONT7099,0.06,2025-12-07 22:42:28
SRCH00013722,322072,KDrama,CONT5477,CONT3040,0.84,2025-08-18 02:45:04
SRCH00013723,777549,Sci-Fi,CONT5390,CONT1582,0.67,2026-02-21 08:03:07
SRCH00013724,757907,Sci-Fi,CONT9511,CONT2667,0.45,2026-05-21 14:44:43
SRCH00013725,153656,Comedy Shows,CONT5944,CONT2313,0.08,2026-03-18 20:45:09
SRCH00013726,414021,IPL,CONT2478,CONT1866,0.81,2026-01-26 08:06:13
SRCH00013727,363567,Action Movies,CONT8340,CONT7193,0.38,2026-03-27 17:56:23
SRCH00013728,918219,KDrama,CONT2519,CONT2836,0.41,2026-03-07 04:32:09
SRCH00013729,193362,KDrama,CONT7973,CONT7719,0.16,2025-12-27 18:31:45
SRCH00013730,827848,Sci-Fi,CONT4148,CONT5817,0.68,2025-11-09 02:29:19
SRCH00013731,739423,Action Movies,CONT3999,CONT8880,0.56,2025-12-22 09:51:51
SRCH00013732,426366,IPL,CONT3866,CONT4790,0.28,2025-11-26 19:47:13
SRCH00013733,118545,IPL,CONT2769,CONT6280,0.65,2026-05-15 12:00:20
SRCH00013734,576765,Comedy Shows,CONT2465,CONT9729,0.82,2025-08-30 01:29:11
SRCH00013735,959242,IPL,CONT8864,CONT6453,0.7,2025-12-16 04:50:52
SRCH00013736,903913,Sci-Fi,CONT5107,CONT5272,0.56,2025-07-16 02:34:50
SRCH00013737,817810,Sci-Fi,CONT9948,CONT5185,0.49,2025-08-14 20:34:14
SRCH00013738,992013,KDrama,CONT1391,CONT2002,0.86,2025-08-24 06:45:43
SRCH00013739,474874,Action Movies,CONT5058,CONT2610,0.82,2025-09-01 19:27:07
SRCH00013740,400072,IPL,CONT3709,CONT4053,0.18,2025-06-15 15:48:05
SRCH00013741,137299,Comedy Shows,CONT5771,CONT2756,0.69,2026-05-20 01:47:31
SRCH00013742,525752,Action Movies,CONT5126,CONT4103,0.08,2025-07-04 09:12:33
SRCH00013743,920905,Comedy Shows,CONT1363,CONT2073,0.23,2026-03-23 17:15:46
SRCH00013744,862356,Sci-Fi,CONT6713,CONT6263,0.13,2025-08-15 11:08:33
SRCH00013745,150245,KDrama,CONT4500,CONT7547,0.19,2025-09-04 20:46:26
SRCH00013746,706280,Comedy Shows,CONT1709,CONT1856,0.36,2025-07-10 21:47:38
SRCH00013747,996319,Sci-Fi,CONT3580,CONT6825,0.83,2026-02-09 09:03:14
SRCH00013748,580751,Action Movies,CONT1507,CONT9645,0.22,2026-02-23 19:48:59
SRCH00013749,528049,Comedy Shows,CONT9609,CONT1463,0.46,2026-03-22 14:05:02
SRCH00013750,558283,IPL,CONT3816,CONT4577,0.59,2026-04-14 11:23:22
SRCH00013751,479112,Action Movies,CONT8824,CONT4657,0.84,2025-11-11 01:27:57
SRCH00013752,402190,Action Movies,CONT9853,CONT7425,0.02,2025-11-16 15:06:21
SRCH00013753,850408,KDrama,CONT6825,CONT3599,0.8,2026-04-20 20:31:38
SRCH00013754,333861,Sci-Fi,CONT6634,CONT1273,0.5,2026-02-03 16:11:22
SRCH00013755,307640,Sci-Fi,CONT2695,CONT7533,0.96,2025-09-20 00:07:32
SRCH00013756,968126,IPL,CONT5888,CONT2876,0.02,2025-08-15 10:13:40
SRCH00013757,305561,KDrama,CONT6153,CONT3092,0.76,2025-08-28 12:12:36
SRCH00013758,727637,Action Movies,CONT7212,CONT1584,0.13,2025-06-17 11:37:42
SRCH00013759,765760,Action Movies,CONT1494,CONT1750,0.5,2026-03-15 21:33:53
SRCH00013760,216211,Sci-Fi,CONT1704,CONT2981,0.36,2025-06-17 20:10:35
SRCH00013761,969402,Comedy Shows,CONT8031,CONT3380,0.74,2025-12-07 00:17:25
SRCH00013762,815752,KDrama,CONT7748,CONT2523,0.55,2025-10-07 22:38:41
SRCH00013763,323960,Sci-Fi,CONT9322,CONT5729,0.23,2025-10-05 09:58:52
SRCH00013764,884068,Sci-Fi,CONT4523,CONT8616,0.64,2025-10-15 12:01:54
SRCH00013765,315205,Action Movies,CONT5732,CONT8364,0.13,2025-09-01 18:58:12
SRCH00013766,476886,Comedy Shows,CONT4297,CONT1106,0.52,2026-03-26 08:29:42
SRCH00013767,924459,Action Movies,CONT7254,CONT5747,0.48,2025-09-20 22:12:42
SRCH00013768,658489,Comedy Shows,CONT1144,CONT1356,0.34,2026-05-22 14:13:01
SRCH00013769,229935,Action Movies,CONT4067,CONT8235,0.68,2025-11-11 05:50:33
SRCH00013770,377161,Comedy Shows,CONT3009,CONT6331,0.41,2025-09-16 19:08:45
SRCH00013771,263248,Comedy Shows,CONT1701,CONT2687,0.44,2026-05-12 11:06:22
