CDN_Event_ID,Server_Region,Latency,Packet_Loss,Buffering_Spike,Failure_Code,Timestamp
CDN00009649,USA,195.91,1.97,False,400,2026-02-19 18:47:15
CDN00009650,India,85.02,8.62,True,502,2026-04-01 09:28:29
CDN00009651,India,25.94,0.12,False,500,2025-09-23 13:33:27
CDN00009652,Canada,276.09,7.7,True,200,2025-08-19 02:29:15
CDN00009653,Germany,315.66,5.36,False,504,2025-09-14 17:33:59
CDN00009654,Canada,223.2,3.78,True,200,2026-01-03 18:46:48
CDN00009655,UK,433.86,5.62,True,502,2026-03-20 15:15:38
CDN00009656,UK,340.9,4.32,False,504,2025-08-08 18:47:22
CDN00009657,Germany,466.59,8.38,False,200,2026-04-14 22:52:06
CDN00009658,Canada,384.11,1.67,False,502,2025-06-15 03:53:25
CDN00009659,UK,125.69,3.51,False,400,2025-06-11 17:18:01
CDN00009660,USA,364.24,9.81,False,200,2025-12-29 09:25:27
CDN00009661,Germany,289.8,5.13,False,504,2025-12-03 06:02:47
CDN00009662,UK,391.98,5.69,True,500,2025-10-20 16:01:37
CDN00009663,Germany,69.77,0.99,True,502,2025-11-25 03:29:13
CDN00009664,India,300.84,4.08,True,502,2025-08-20 21:08:10
CDN00009665,India,433.09,9.25,False,400,2026-05-08 22:42:38
CDN00009666,UK,267.71,4.83,False,500,2025-09-03 03:26:59
CDN00009667,UK,255.28,0.68,False,200,2025-11-23 05:58:44
CDN00009668,Germany,233.21,7.04,True,504,2026-04-17 17:17:51
CDN00009669,UK,52.45,2.71,False,504,2026-03-30 08:31:33
CDN00009670,Canada,81.84,3.52,True,400,2026-02-12 10:42:26
CDN00009671,Canada,154.59,6.04,True,500,2025-12-12 03:51:35
CDN00009672,Canada,448.62,0.24,False,400,2026-01-21 11:24:30
CDN00009673,UK,447.0,7.78,False,200,2026-04-10 21:40:39
CDN00009674,Canada,453.03,3.74,True,500,2026-03-17 05:41:37
CDN00009675,Canada,4.49,2.96,False,504,2025-06-03 09:24:33
CDN00009676,India,464.34,0.12,False,200,2026-03-05 17:28:57
CDN00009677,Canada,372.97,2.25,True,400,2025-07-25 15:37:38
CDN00009678,Germany,59.78,9.3,True,200,2026-02-08 23:48:13
CDN00009679,Canada,345.66,0.83,True,200,2025-11-22 17:05:19
CDN00009680,Germany,197.03,8.45,True,500,2025-11-02 21:47:23
CDN00009681,India,294.14,5.17,False,400,2025-08-21 03:09:56
CDN00009682,Canada,253.51,6.59,False,200,2025-11-29 23:22:55
CDN00009683,UK,199.09,5.82,False,200,2026-02-26 18:43:03
CDN00009684,Germany,71.68,7.38,True,504,2026-01-01 12:38:23
CDN00009685,India,100.84,1.7,True,200,2025-11-07 08:15:37
CDN00009686,UK,177.62,6.85,False,500,2026-03-02 10:10:53
CDN00009687,UK,376.12,0.77,False,500,2025-07-15 09:58:54
CDN00009688,Germany,59.09,4.48,True,504,2025-10-18 09:03:28
CDN00009689,Canada,302.03,7.13,False,400,2026-04-10 06:08:43
CDN00009690,UK,203.58,1.56,True,500,2025-06-10 10:02:01
CDN00009691,India,370.34,0.59,False,504,2025-12-26 11:00:05
CDN00009692,UK,391.78,0.59,False,502,2025-08-13 01:42:18
CDN00009693,India,117.2,4.24,True,200,2025-08-08 17:52:00
CDN00009694,USA,409.5,1.52,False,400,2026-04-21 17:24:58
CDN00009695,Canada,332.49,3.1,False,500,2026-05-24 10:29:10
CDN00009696,Canada,488.53,1.62,False,504,2025-10-14 17:55:28
CDN00009697,Canada,438.56,0.41,False,500,2025-07-18 10:27:06
CDN00009698,USA,241.46,2.65,False,504,2025-12-19 21:12:26
CDN00009699,Germany,230.21,2.06,True,200,2026-02-23 23:44:49
CDN00009700,Germany,167.75,5.79,False,502,2025-09-20 11:58:14
CDN00009701,UK,171.65,2.06,True,200,2025-12-21 11:51:50
CDN00009702,Canada,256.95,2.15,False,400,2025-10-18 14:34:01
CDN00009703,Germany,338.23,3.04,False,500,2025-07-23 01:06:04
CDN00009704,UK,473.66,9.22,True,502,2025-06-09 16:28:23
CDN00009705,Germany,292.78,3.91,True,504,2026-02-09 18:13:38
CDN00009706,USA,487.44,9.82,True,200,2025-12-16 10:45:42
CDN00009707,India,283.79,0.09,True,200,2025-12-05 06:03:50
CDN00009708,Canada,302.64,3.79,False,504,2025-09-02 13:02:23
CDN00009709,Germany,268.41,5.48,False,200,2025-07-24 12:20:21
CDN00009710,USA,250.87,2.3,True,400,2025-07-13 08:45:16
CDN00009711,Canada,157.18,1.32,False,200,2025-12-11 04:10:49
CDN00009712,Germany,263.43,4.54,True,504,2025-05-31 19:30:14
CDN00009713,India,299.28,4.96,True,400,2026-02-19 04:02:39
CDN00009714,India,325.14,0.73,False,504,2026-04-06 12:59:05
CDN00009715,Germany,257.87,1.73,True,500,2025-06-09 05:43:52
CDN00009716,USA,347.71,0.26,False,504,2025-08-21 16:44:16
CDN00009717,Canada,161.26,6.82,False,200,2025-11-03 10:50:39
CDN00009718,UK,272.26,1.12,True,400,2025-06-27 13:18:15
CDN00009719,UK,328.39,4.89,False,400,2025-08-14 12:23:48
CDN00009720,UK,437.8,1.68,False,504,2026-04-23 22:38:34
CDN00009721,Germany,344.6,1.21,True,504,2026-02-19 06:52:51
CDN00009722,UK,252.27,4.72,False,200,2025-07-31 18:31:22
CDN00009723,Canada,105.74,1.74,False,200,2026-03-24 22:43:16
CDN00009724,USA,340.37,3.4,False,504,2026-04-25 17:26:44
CDN00009725,USA,433.96,0.85,True,500,2025-08-10 14:10:31
CDN00009726,USA,321.94,2.58,False,500,2026-02-13 12:27:57
CDN00009727,USA,6.06,2.94,True,502,2026-04-02 00:13:25
CDN00009728,UK,100.31,8.42,False,400,2025-11-08 11:37:11
CDN00009729,Germany,229.11,1.39,True,500,2025-12-07 15:00:19
CDN00009730,Germany,378.82,7.08,True,500,2026-03-11 14:47:50
CDN00009731,Canada,115.06,8.81,False,400,2025-06-24 14:20:54
CDN00009732,Canada,130.83,2.85,True,400,2026-01-05 08:10:56
CDN00009733,Canada,180.44,8.65,True,500,2025-12-23 01:35:39
CDN00009734,Germany,395.39,9.71,True,502,2025-07-21 00:57:48
CDN00009735,India,338.07,7.62,True,200,2026-02-09 15:16:43
CDN00009736,Germany,473.05,3.81,True,504,2025-12-21 15:49:29
CDN00009737,India,375.21,0.98,True,504,2026-03-10 23:44:30
CDN00009738,Germany,403.98,3.99,True,502,2025-08-25 11:22:49
CDN00009739,India,276.82,7.82,False,502,2026-02-25 01:07:35
CDN00009740,UK,448.2,6.87,False,504,2025-10-25 09:14:58
CDN00009741,Canada,243.84,1.37,False,400,2025-08-09 18:02:55
CDN00009742,India,192.69,9.11,False,500,2025-12-13 08:11:17
CDN00009743,Germany,429.31,8.79,False,502,2025-06-27 21:14:37
CDN00009744,Germany,55.52,2.29,True,502,2025-12-11 18:40:51
CDN00009745,USA,394.9,9.5,False,200,2026-03-23 11:39:49
CDN00009746,UK,310.34,3.19,True,400,2025-10-13 12:08:56
CDN00009747,USA,407.35,1.93,False,400,2025-12-24 13:00:23
CDN00009748,Canada,416.92,3.23,True,400,2025-11-26 14:01:46
CDN00009749,India,353.31,9.43,True,500,2025-10-25 04:47:45
CDN00009750,UK,291.62,3.29,True,502,2025-06-06 02:53:08
CDN00009751,India,174.2,1.35,False,400,2025-12-28 23:25:52
CDN00009752,India,307.77,1.35,False,200,2025-09-10 11:21:20
CDN00009753,UK,431.73,2.8,True,500,2025-10-21 08:36:11
CDN00009754,USA,489.29,1.66,True,500,2025-07-03 10:35:56
CDN00009755,Germany,67.94,8.56,False,502,2025-06-21 18:11:52
CDN00009756,USA,320.07,7.52,False,502,2025-08-10 04:48:30
CDN00009757,Germany,277.22,8.21,False,500,2025-08-27 07:25:04
CDN00009758,UK,272.12,5.41,True,504,2025-10-26 23:58:45
CDN00009759,Canada,234.69,7.38,True,502,2026-05-24 02:54:37
CDN00009760,Canada,478.84,0.01,False,200,2026-02-14 01:53:16
CDN00009761,USA,9.32,0.3,True,400,2025-10-04 13:00:08
CDN00009762,UK,273.58,2.18,False,200,2026-05-06 16:34:00
CDN00009763,Canada,383.88,3.32,False,400,2025-09-10 15:42:37
CDN00009764,UK,121.52,2.01,True,500,2025-07-03 17:57:31
CDN00009765,Germany,265.83,4.68,False,200,2026-02-14 12:33:53
CDN00009766,Germany,424.03,6.79,False,200,2025-10-21 17:54:42
CDN00009767,Canada,203.57,8.94,False,200,2025-08-06 02:14:45
CDN00009768,Germany,86.44,1.81,True,502,2025-12-24 13:29:55
CDN00009769,UK,412.51,3.18,True,500,2025-08-21 02:30:45
CDN00009770,Germany,377.01,0.5,True,400,2026-04-18 05:00:46
CDN00009771,UK,220.37,8.79,True,500,2026-05-22 10:15:56
CDN00009772,India,189.55,9.0,False,400,2026-02-07 06:25:36
CDN00009773,Canada,93.49,5.25,True,500,2025-10-07 14:08:30
CDN00009774,UK,194.97,3.94,False,200,2026-04-16 13:38:29
CDN00009775,UK,245.26,1.45,True,400,2025-09-25 00:05:05
CDN00009776,India,14.01,9.6,False,504,2025-07-27 18:09:48
CDN00009777,Germany,426.75,5.7,True,504,2026-05-18 13:04:10
CDN00009778,Germany,261.21,6.63,True,400,2025-11-06 22:08:46
CDN00009779,UK,299.58,3.97,True,502,2026-04-30 11:32:36
CDN00009780,Canada,85.52,1.95,True,400,2025-11-26 12:33:39
CDN00009781,UK,289.62,0.95,False,200,2026-03-25 12:17:06
CDN00009782,Canada,421.56,6.59,True,504,2025-09-29 15:34:41
CDN00009783,Germany,199.95,7.69,True,500,2025-07-29 09:33:21
CDN00009784,Germany,222.28,9.3,False,504,2026-03-09 10:23:36
CDN00009785,Germany,70.97,8.14,False,500,2025-07-24 02:22:22
CDN00009786,UK,428.15,6.87,True,504,2026-01-21 01:37:28
CDN00009787,Germany,51.84,4.11,False,502,2026-02-03 15:47:00
CDN00009788,India,358.62,6.37,True,500,2025-10-23 14:50:40
CDN00009789,Germany,51.29,8.58,True,200,2026-02-13 05:40:39
CDN00009790,Germany,186.31,3.03,False,502,2026-01-02 16:54:39
CDN00009791,Canada,394.2,1.11,False,502,2026-05-26 14:51:46
CDN00009792,India,475.67,8.09,False,500,2025-11-01 18:12:23
CDN00009793,USA,207.98,6.76,False,500,2025-08-08 07:29:28
CDN00009794,UK,354.04,7.8,True,200,2025-05-28 11:35:49
CDN00009795,Canada,463.47,3.08,True,502,2026-05-20 19:57:22
CDN00009796,Germany,482.57,2.15,True,500,2025-06-23 02:35:54
CDN00009797,UK,364.88,8.73,True,400,2025-10-11 23:51:01
CDN00009798,Germany,378.21,7.18,True,502,2026-01-05 21:02:27
CDN00009799,Germany,395.2,2.15,False,502,2025-10-18 08:03:45
CDN00009800,USA,5.07,0.16,False,502,2025-07-19 08:45:27
CDN00009801,UK,384.7,3.26,False,400,2025-07-31 10:35:45
CDN00009802,Germany,165.41,1.56,False,200,2025-11-14 07:32:57
CDN00009803,USA,119.36,8.27,True,504,2026-03-15 15:38:36
CDN00009804,UK,57.43,4.82,False,400,2026-03-03 01:22:32
CDN00009805,Germany,120.06,2.28,False,500,2025-06-03 10:35:44
CDN00009806,Germany,148.82,2.56,True,502,2026-02-18 23:30:38
CDN00009807,USA,341.77,4.51,False,200,2025-07-28 02:50:35
CDN00009808,Canada,22.19,4.18,False,504,2026-04-09 02:48:17
CDN00009809,Canada,79.18,9.41,False,502,2026-01-12 14:53:11
CDN00009810,India,440.13,4.42,True,200,2025-08-31 21:26:24
CDN00009811,Germany,303.82,7.89,False,504,2025-09-18 21:33:44
CDN00009812,UK,418.27,0.96,True,502,2025-09-01 15:18:43
CDN00009813,Canada,441.44,2.37,True,504,2025-08-02 14:30:10
CDN00009814,Germany,397.23,1.68,False,500,2026-05-05 22:07:37
CDN00009815,Canada,261.45,2.09,False,500,2026-05-26 11:16:14
CDN00009816,UK,79.16,7.51,True,504,2025-11-14 09:52:16
CDN00009817,Germany,437.85,6.35,True,500,2025-12-04 14:57:43
CDN00009818,India,57.92,5.45,True,502,2026-04-23 16:40:56
CDN00009819,India,373.92,1.34,False,504,2026-01-28 15:41:50
CDN00009820,Germany,485.4,7.24,False,200,2025-12-15 15:51:28
CDN00009821,USA,58.15,7.48,True,200,2025-08-18 19:11:39
CDN00009822,Canada,409.89,7.37,False,400,2025-11-30 14:37:25
CDN00009823,India,174.3,5.72,True,502,2025-12-06 18:23:49
CDN00009824,USA,271.59,0.26,False,504,2025-11-28 12:11:12
CDN00009825,Germany,276.28,8.41,True,200,2025-10-22 15:22:43
CDN00009826,UK,117.04,5.99,True,504,2026-03-08 14:45:19
CDN00009827,UK,381.2,8.4,False,504,2026-03-29 09:23:40
CDN00009828,UK,127.68,4.81,True,502,2025-11-30 19:29:18
CDN00009829,Canada,106.85,4.64,True,500,2025-09-16 09:16:28
CDN00009830,Germany,457.56,0.43,True,400,2025-10-31 10:57:08
CDN00009831,India,303.79,6.43,False,504,2026-05-18 18:48:05
CDN00009832,India,43.46,7.32,False,400,2025-07-11 10:18:11
CDN00009833,USA,128.41,3.68,True,200,2025-07-13 18:00:51
CDN00009834,UK,288.86,9.21,False,400,2025-10-30 03:45:54
CDN00009835,India,8.75,1.33,False,200,2025-07-15 14:04:25
CDN00009836,UK,226.95,2.59,False,504,2026-05-19 17:43:38
CDN00009837,USA,323.83,3.47,True,200,2025-07-23 06:05:57
CDN00009838,Germany,212.16,8.53,True,200,2025-08-26 21:38:27
CDN00009839,India,246.61,2.72,True,500,2025-07-30 06:23:10
CDN00009840,Germany,377.57,0.77,True,200,2026-02-07 19:42:56
CDN00009841,India,45.97,5.21,False,500,2026-02-01 21:15:46
CDN00009842,Germany,79.25,4.15,False,502,2025-11-28 11:48:29
CDN00009843,Germany,8.38,3.32,False,502,2025-06-17 18:55:08
CDN00009844,UK,316.05,7.93,False,500,2025-09-05 17:54:59
CDN00009845,USA,468.67,9.94,True,200,2026-03-17 04:15:01
CDN00009846,Germany,364.3,8.14,True,500,2025-06-01 03:25:03
CDN00009847,USA,282.65,8.93,False,504,2025-08-30 00:15:48
CDN00009848,UK,415.9,1.54,True,200,2026-01-08 02:46:33
CDN00009849,USA,84.34,4.25,True,500,2025-11-30 19:12:07
CDN00009850,Canada,29.72,6.91,True,400,2025-12-10 15:51:35
CDN00009851,UK,312.23,5.18,False,400,2026-01-07 05:30:05
CDN00009852,Canada,104.19,9.04,True,400,2025-11-04 12:47:31
CDN00009853,Germany,62.97,0.49,False,500,2026-01-17 11:26:58
CDN00009854,India,352.26,0.39,False,400,2026-05-03 14:09:59
CDN00009855,USA,167.94,3.94,False,502,2026-01-03 09:40:03
CDN00009856,Canada,129.24,5.58,True,500,2026-04-24 14:51:30
CDN00009857,India,387.08,8.51,True,500,2026-01-28 03:12:27
CDN00009858,Germany,314.82,0.06,False,400,2025-07-29 02:09:17
CDN00009859,Canada,99.77,3.25,False,400,2026-05-02 11:13:50
CDN00009860,Canada,342.95,3.62,False,504,2025-08-25 10:24:36
CDN00009861,India,498.66,4.27,True,200,2025-12-24 22:09:43
CDN00009862,Germany,210.0,3.66,False,504,2026-05-19 08:43:24
CDN00009863,India,480.82,6.54,False,504,2026-01-23 22:15:03
CDN00009864,USA,424.17,0.57,False,400,2025-11-27 04:39:40
CDN00009865,Canada,476.63,0.28,False,504,2026-02-09 15:59:32
CDN00009866,UK,10.63,2.36,True,504,2026-01-16 21:40:49
CDN00009867,Germany,371.85,5.38,False,400,2025-08-20 21:22:14
CDN00009868,Germany,60.78,1.82,True,400,2025-12-12 07:54:56
CDN00009869,India,45.2,2.81,True,504,2026-04-15 23:12:34
CDN00009870,Canada,441.81,4.55,True,200,2026-02-09 23:34:06
CDN00009871,Canada,409.83,2.58,True,502,2025-07-11 21:25:26
CDN00009872,India,212.21,1.23,True,502,2026-03-27 01:56:05
CDN00009873,Germany,62.3,8.75,True,200,2026-01-29 08:24:03
CDN00009874,USA,20.8,3.23,True,504,2025-06-29 14:50:15
CDN00009875,India,475.93,0.63,False,502,2025-06-01 01:02:53
CDN00009876,UK,223.68,2.81,True,502,2026-03-31 17:35:04
CDN00009877,UK,191.8,9.38,False,400,2026-03-03 09:34:41
CDN00009878,Canada,440.53,3.0,True,400,2025-06-06 13:14:49
CDN00009879,India,51.68,8.2,True,200,2025-08-21 02:18:06
CDN00009880,USA,213.48,0.55,False,502,2026-02-11 14:37:48
CDN00009881,USA,174.37,7.94,False,504,2025-11-20 08:58:37
CDN00009882,India,71.12,6.71,True,502,2025-10-21 11:30:04
CDN00009883,India,182.2,6.5,True,502,2025-12-23 02:10:24
CDN00009884,UK,31.21,3.09,True,504,2025-09-22 22:08:34
CDN00009885,India,125.38,7.22,True,504,2025-07-16 13:03:00
CDN00009886,Germany,490.17,6.94,False,502,2026-04-07 12:12:00
CDN00009887,Germany,495.58,9.53,True,200,2025-07-26 19:23:35
CDN00009888,Canada,210.42,1.74,True,200,2026-01-28 23:45:18
CDN00009889,UK,320.46,3.53,True,502,2026-02-09 15:56:18
CDN00009890,Germany,392.87,6.41,True,504,2025-07-07 17:04:41
CDN00009891,UK,455.02,5.98,False,504,2025-12-14 05:07:12
CDN00009892,Germany,113.35,3.09,True,400,2025-10-28 11:20:58
CDN00009893,Canada,222.09,6.01,False,504,2025-07-11 14:51:19
CDN00009894,India,128.33,6.64,True,500,2025-07-13 15:50:24
CDN00009895,India,403.42,6.8,False,200,2026-02-02 19:55:55
CDN00009896,Canada,170.46,2.34,True,500,2025-09-07 16:20:10
CDN00009897,India,103.35,1.11,False,500,2025-09-08 06:08:06
CDN00009898,India,124.5,3.29,False,504,2025-07-02 08:01:29
CDN00009899,Canada,193.95,6.63,True,502,2025-11-22 16:10:37
CDN00009900,Germany,429.8,5.52,True,504,2025-07-14 06:58:14
CDN00009901,India,237.74,9.59,True,200,2026-03-07 08:57:32
CDN00009902,Canada,485.64,1.28,False,502,2026-02-12 21:33:18
CDN00009903,Canada,475.8,5.6,False,500,2026-05-06 01:02:14
CDN00009904,UK,318.39,2.33,True,502,2025-11-03 06:58:39
CDN00009905,UK,260.93,5.37,False,502,2026-01-26 15:35:43
CDN00009906,Canada,430.2,7.89,True,500,2026-02-07 07:20:39
CDN00009907,Germany,321.96,7.74,True,500,2025-12-23 17:19:46
CDN00009908,India,298.52,4.95,True,200,2025-12-03 04:23:56
CDN00009909,USA,427.95,2.32,False,502,2025-12-10 16:57:46
CDN00009910,UK,55.77,6.21,True,200,2026-01-21 19:56:30
CDN00009911,Canada,258.97,3.74,False,502,2025-09-14 13:18:08
CDN00009912,Canada,85.2,9.34,False,200,2025-07-29 11:53:37
CDN00009913,UK,394.55,6.43,False,500,2025-11-29 10:03:39
CDN00009914,Canada,210.22,3.02,False,502,2026-04-10 22:22:55
CDN00009915,Canada,320.57,7.62,False,500,2026-03-20 18:03:19
CDN00009916,India,428.6,0.67,False,502,2026-01-07 07:20:32
CDN00009917,Germany,67.54,7.54,False,400,2025-11-03 06:17:03
CDN00009918,USA,261.74,1.38,False,200,2026-02-21 10:29:24
CDN00009919,India,139.8,0.61,False,504,2026-04-11 11:09:05
CDN00009920,India,14.53,1.8,True,200,2025-06-23 21:31:46
CDN00009921,UK,116.68,4.66,True,504,2025-10-13 16:43:08
CDN00009922,UK,460.1,1.43,True,500,2025-06-25 11:51:51
CDN00009923,Germany,81.19,7.31,False,504,2026-02-24 10:53:13
CDN00009924,Canada,166.08,5.99,True,400,2025-09-02 17:55:45
CDN00009925,UK,368.68,7.34,False,502,2026-04-21 15:23:02
CDN00009926,Germany,110.16,4.94,True,504,2025-11-10 19:30:05
CDN00009927,USA,10.85,4.31,False,500,2025-09-16 18:35:08
CDN00009928,Germany,282.11,9.95,False,504,2025-11-05 01:03:15
CDN00009929,UK,30.61,5.81,True,200,2026-04-29 15:12:24
CDN00009930,USA,390.37,2.68,False,400,2026-04-07 21:07:03
CDN00009931,Germany,282.16,3.66,False,500,2025-10-29 19:55:37
CDN00009932,UK,184.66,6.6,True,500,2025-08-17 12:35:31
CDN00009933,Germany,348.89,0.68,False,500,2026-03-27 23:09:16
CDN00009934,UK,371.14,3.59,False,400,2025-10-17 08:41:22
CDN00009935,Canada,263.35,4.28,True,502,2025-08-16 22:40:14
CDN00009936,USA,314.88,5.52,False,504,2025-10-18 22:14:13
CDN00009937,Canada,136.47,2.9,False,502,2026-03-26 21:24:08
CDN00009938,UK,106.13,5.85,True,200,2025-12-30 05:08:10
CDN00009939,India,485.62,5.81,True,200,2026-03-06 16:10:15
CDN00009940,UK,295.42,5.87,True,400,2025-10-26 02:46:40
CDN00009941,Canada,54.75,1.86,False,400,2026-04-18 23:02:57
CDN00009942,Germany,387.79,4.09,False,400,2025-11-03 11:42:27
CDN00009943,UK,69.97,0.2,True,200,2025-11-08 10:54:51
CDN00009944,USA,139.7,0.57,False,400,2025-07-01 23:15:12
CDN00009945,Germany,219.58,8.96,False,400,2025-09-27 00:33:09
CDN00009946,UK,77.2,1.57,False,502,2025-06-05 22:42:28
CDN00009947,Canada,38.67,8.14,True,400,2025-07-13 00:59:35
CDN00009948,India,364.67,0.7,False,500,2026-02-26 06:13:10
CDN00009949,UK,302.94,0.93,False,200,2025-06-25 22:44:57
CDN00009950,Germany,265.13,7.2,False,400,2026-01-06 01:36:50
CDN00009951,Canada,209.93,8.42,False,502,2025-10-06 17:11:19
CDN00009952,Germany,89.8,8.37,False,504,2025-08-17 03:01:26
CDN00009953,Germany,382.04,0.25,True,504,2026-03-28 04:26:57
CDN00009954,India,335.41,8.66,False,500,2025-10-29 10:56:03
CDN00009955,Germany,288.29,1.26,False,504,2026-02-25 13:24:00
CDN00009956,UK,26.23,4.79,False,400,2026-01-11 00:58:12
CDN00009957,USA,58.05,2.14,False,200,2025-06-16 23:12:17
CDN00009958,UK,215.23,9.33,False,500,2026-01-21 12:46:16
CDN00009959,Germany,410.26,6.07,True,400,2025-07-17 12:25:59
CDN00009960,India,352.42,9.08,False,500,2025-11-07 08:17:29
CDN00009961,USA,149.82,3.81,False,500,2026-03-03 22:25:47
CDN00009962,Canada,142.04,1.88,False,500,2026-03-20 18:14:24
CDN00009963,India,288.09,6.03,True,504,2025-12-07 00:02:55
CDN00009964,Germany,351.32,2.28,True,500,2026-02-14 16:51:31
CDN00009965,Canada,93.59,1.75,True,500,2026-01-19 01:10:53
CDN00009966,UK,460.53,6.83,True,400,2025-06-25 18:19:20
CDN00009967,USA,258.73,4.4,True,200,2025-07-14 01:54:49
CDN00009968,India,90.3,6.68,False,504,2025-06-24 21:54:08
CDN00009969,UK,118.08,3.78,True,400,2025-12-06 14:16:30
CDN00009970,India,218.79,9.08,True,200,2025-06-11 13:41:44
CDN00009971,UK,469.35,5.68,False,504,2026-01-06 04:16:14
CDN00009972,Canada,70.33,5.32,False,500,2026-02-08 14:55:44
CDN00009973,USA,393.98,5.54,False,200,2025-12-27 22:30:44
CDN00009974,India,388.22,2.27,True,400,2025-08-22 22:18:22
CDN00009975,USA,410.37,7.95,False,502,2025-06-26 07:08:13
CDN00009976,Canada,187.26,7.65,False,502,2025-07-21 16:44:31
CDN00009977,Canada,29.46,1.13,True,200,2026-02-04 07:04:21
CDN00009978,Canada,484.61,0.79,True,400,2026-03-16 20:07:32
CDN00009979,Canada,259.27,4.41,False,200,2025-08-11 11:27:56
CDN00009980,Canada,289.05,6.17,False,200,2026-01-05 03:19:10
CDN00009981,USA,308.22,0.67,False,504,2025-08-09 07:32:24
CDN00009982,Canada,493.22,7.29,True,504,2026-01-12 18:44:27
CDN00009983,Germany,352.23,7.63,False,504,2025-11-05 23:34:54
CDN00009984,India,343.19,3.27,False,504,2025-10-21 01:43:09
CDN00009985,India,431.59,5.08,True,400,2025-06-20 10:57:01
CDN00009986,USA,348.82,5.63,True,200,2025-09-16 03:47:49
CDN00009987,USA,141.25,9.66,False,502,2026-02-16 06:18:31
CDN00009988,Canada,75.26,6.6,False,200,2026-02-17 04:20:08
CDN00009989,Canada,213.65,0.73,True,400,2025-06-17 00:41:12
CDN00009990,Canada,473.01,7.36,False,504,2025-12-31 03:55:36
CDN00009991,Germany,422.14,2.12,True,502,2025-06-14 22:53:51
CDN00009992,USA,481.1,3.96,False,200,2025-11-10 02:11:20
CDN00009993,UK,328.03,1.6,True,200,2025-08-05 10:19:31
CDN00009994,India,281.67,3.87,False,200,2026-05-12 07:26:05
CDN00009995,USA,140.43,6.37,False,504,2026-03-04 07:46:06
CDN00009996,UK,300.4,0.23,True,504,2025-08-21 23:54:07
CDN00009997,Germany,100.87,3.66,True,502,2025-10-23 18:58:00
CDN00009998,India,9.62,2.14,True,500,2025-08-08 13:55:55
CDN00009999,India,201.96,7.57,True,400,2025-09-19 20:20:40
CDN00010000,UK,48.78,8.26,False,400,2025-07-12 16:57:58
CDN00010001,Germany,74.07,4.53,False,400,2025-07-05 13:56:04
CDN00010002,Germany,321.99,1.09,False,502,2026-02-22 05:54:15
CDN00010003,India,252.74,8.79,True,504,2026-01-05 08:44:18
CDN00010004,Germany,193.71,1.13,True,200,2025-09-06 06:34:13
CDN00010005,Germany,255.05,4.52,False,502,2026-02-22 23:39:11
CDN00010006,India,195.06,1.75,False,500,2025-08-10 15:15:02
CDN00010007,UK,226.7,0.57,True,500,2026-05-24 07:28:48
CDN00010008,Canada,25.93,8.91,True,500,2026-03-01 15:59:37
CDN00010009,USA,238.87,2.87,False,500,2026-05-22 02:14:42
CDN00010010,Canada,369.97,1.48,True,200,2025-11-03 19:32:12
CDN00010011,Germany,264.33,3.55,False,504,2026-01-01 07:19:23
CDN00010012,India,287.15,1.97,False,400,2026-05-26 20:15:08
CDN00010013,India,365.55,3.65,True,200,2025-12-30 14:42:31
CDN00010014,Canada,336.92,3.53,False,200,2025-05-31 05:04:51
CDN00010015,India,246.7,5.99,False,502,2025-09-27 21:39:14
CDN00010016,USA,390.01,8.81,False,504,2026-03-21 22:40:43
CDN00010017,USA,82.57,9.37,True,502,2026-02-21 02:10:18
CDN00010018,USA,12.86,3.67,False,200,2025-08-14 17:08:31
CDN00010019,USA,111.89,2.03,False,500,2025-08-18 19:47:31
